month,day,hour,elec,gas 
6,26,19,0.611,0.355
6,26,20,0.915,0.323
6,26,21,1.221,0.357
6,26,22,1.221,0.816
6,26,23,0.915,0.669
6,26,24,0.611,0.534
6,27,1,0,0.152
6,27,2,0,0.072
6,27,3,0,0.13
6,27,4,0,0.091
6,27,5,0,0.096
6,27,6,0.915,0.144
6,27,7,0.916,0.123
6,27,8,2.136,0.56
6,27,9,1.526,0.205
6,27,10,0.306,0.123
6,27,11,0,0.13
6,27,12,0,0.064
6,27,13,0,0.128
6,27,14,0,0.094
6,27,15,0,0.096
6,27,16,0,0.746
6,27,17,1.526,0.843
6,27,18,2.136,1.221
6,27,19,1.221,0.174
6,27,20,0.915,0.224
6,27,21,1.526,0.482
6,27,22,1.526,0.411
6,27,23,0.306,0.493
6,27,24,0.61,0.35
6,28,1,0,0.16
6,28,2,0,0.074
6,28,3,0,0.107
6,28,4,0,0.091
6,28,5,0,0.093
6,28,6,1.221,0.123
6,28,7,1.526,0.144
6,28,8,0.915,0.437
6,28,9,1.832,0.24
6,28,10,0.915,0.208
6,28,11,0,0.08
6,28,12,0,0.293
6,28,13,0,0.206
6,28,14,0,0.133
6,28,15,0,0.085
6,28,16,0,0.704
6,28,17,2.747,1.654
6,28,18,1.526,0.432
6,28,19,0.916,0.37
6,28,20,0.305,0.395
6,28,21,1.831,0.547
6,28,22,0.305,0.602
6,28,23,0.611,0.576
6,28,24,0.915,0.259
6,29,1,0,0.147
6,29,2,0,0.077
6,29,3,0,0.12
6,29,4,0,0.059
6,29,5,0,0.133
6,29,6,1.221,0.08
6,29,7,2.136,0.907
6,29,8,1.221,0.709
6,29,9,1.221,0.328
6,29,10,0.305,0.083
6,29,11,0,0.138
6,29,12,0,0.056
6,29,13,0,0.134
6,29,14,0,0.061
6,29,15,0,0.133
6,29,16,0.305,0.344
6,29,17,2.137,0.411
6,29,18,2.441,0.341
6,29,19,1.526,0.478
6,29,20,0.611,0.32
6,29,21,0.305,0.41
6,29,22,0.61,0.44
6,29,23,0.306,0.462
6,29,24,0.61,0.453
6,30,1,0,0.315
6,30,2,0,0.357
6,30,3,0,0.085
6,30,4,0,0.107
6,30,5,0,0.077
6,30,6,1.221,0.128
6,30,7,0.61,0.136
6,30,8,1.831,0.398
6,30,9,1.526,0.352
6,30,10,0.611,0.445
6,30,11,0,0.205
6,30,12,0,0.118
6,30,13,0,0.096
6,30,14,0,0.085
6,30,15,0,0.227
6,30,16,0,0.096
6,30,17,2.441,0.141
6,30,18,3.358,2.181
6,30,19,1.526,0.339
6,30,20,0.915,0.283
6,30,21,2.442,0.528
6,30,22,1.526,0.744
6,30,23,0.915,0.666
6,30,24,0.611,0.459
7,1,1,0,0.213
7,1,2,0,0.12
7,1,3,0,0.117
7,1,4,0,0.115
7,1,5,0,0.109
7,1,6,0,0.11
7,1,7,3.357,0.165
7,1,8,2.137,0.36
7,1,9,2.136,0.84
7,1,10,2.442,0.245
7,1,11,0,0.152
7,1,12,0,0.278
7,1,13,0,0.186
7,1,14,0.61,0.203
7,1,15,1.221,0.813
7,1,16,0,0.299
7,1,17,6.104,0.648
7,1,18,1.831,0.253
7,1,19,0.916,0.472
7,1,20,1.831,0.531
7,1,21,2.441,0.389
7,1,22,2.137,0.598
7,1,23,0,0.525
7,1,24,0,0.163
7,2,1,0,0.117
7,2,2,0,0.107
7,2,3,0,0.106
7,2,4,0,0.107
7,2,5,0,0.104
7,2,6,0,0.104
7,2,7,4.578,0.635
7,2,8,3.052,0.805
7,2,9,2.136,0.384
7,2,10,0.916,0.144
7,2,11,0,0.107
7,2,12,0,0.104
7,2,13,0,0.104
7,2,14,0,0.104
7,2,15,0,0.104
7,2,16,0,0.101
7,2,17,3.052,0.949
7,2,18,3.357,1.115
7,2,19,1.526,0.307
7,2,20,3.052,0.68
7,2,21,2.136,0.466
7,2,22,1.221,0.595
7,2,23,0,0.384
7,2,24,0,0.155
7,3,1,0,0.098
7,3,2,0,0.091
7,3,3,0,0.093
7,3,4,0,0.094
7,3,5,0,0.093
7,3,6,0,0.088
7,3,7,3.052,0.149
7,3,8,3.663,0.603
7,3,9,1.831,0.291
7,3,10,0.915,0.125
7,3,11,0,0.091
7,3,12,0,0.09
7,3,13,0,0.091
7,3,14,0,0.088
7,3,15,0,0.088
7,3,16,0.306,0.208
7,3,17,4.578,0.24
7,3,18,1.22,0.4
7,3,19,0.916,0.149
7,3,20,0.916,0.219
7,3,21,0.915,0.437
7,3,22,2.137,0.632
7,3,23,0,0.798
7,3,24,0,0.509
7,4,1,0,0.091
7,4,2,0,0.09
7,4,3,0,0.091
7,4,4,0,0.091
7,4,5,0,0.088
7,4,6,0,0.088
7,4,7,3.357,0.232
7,4,8,2.747,0.634
7,4,9,2.136,0.251
7,4,10,0.61,0.125
7,4,11,0,0.088
7,4,12,0,0.091
7,4,13,0,0.088
7,4,14,0,0.091
7,4,15,0,0.088
7,4,16,0,0.232
7,4,17,2.747,0.421
7,4,18,3.357,1.76
7,4,19,2.137,0.336
7,4,20,1.831,0.613
7,4,21,1.221,0.52
7,4,22,1.526,0.598
7,4,23,0,0.565
7,4,24,0,0.261
7,5,1,0,0.166
7,5,2,0,0.085
7,5,3,0,0.085
7,5,4,0,0.083
7,5,5,0,0.085
7,5,6,0,0.086
7,5,7,3.967,0.274
7,5,8,3.052,0.595
7,5,9,1.221,0.333
7,5,10,0.305,0.136
7,5,11,0,0.091
7,5,12,0,0.083
7,5,13,0,0.082
7,5,14,0,0.083
7,5,15,0,0.083
7,5,16,0,0.088
7,5,17,2.747,0.218
7,5,18,0.916,0.238
7,5,19,0.915,0.328
7,5,20,0.916,0.266
7,5,21,0.61,0.63
7,5,22,3.358,0.674
7,5,23,0,0.51
7,5,24,0,0.168
7,6,1,0,0.096
7,6,2,0,0.096
7,6,3,0,0.093
7,6,4,0,0.093
7,6,5,0,0.094
7,6,6,0,0.562
7,6,7,3.662,0.494
7,6,8,2.747,0.714
7,6,9,2.136,0.256
7,6,10,0.611,0.128
7,6,11,0,0.142
7,6,12,0,0.101
7,6,13,0,0.101
7,6,14,0,0.094
7,6,15,0,0.133
7,6,16,0,0.461
7,6,17,3.052,0.243
7,6,18,3.052,1.245
7,6,19,1.526,0.152
7,6,20,1.22,0.176
7,6,21,1.221,0.286
7,6,22,0.611,0.794
7,6,23,0,0.886
7,6,24,0,0.605
7,7,1,0,0.472
7,7,2,0,0.091
7,7,3,0,0.104
7,7,4,0,0.112
7,7,5,0,0.096
7,7,6,0,0.085
7,7,7,3.662,0.147
7,7,8,1.526,0.165
7,7,9,2.136,0.44
7,7,10,1.832,0.408
7,7,11,0,0.267
7,7,12,0,0.304
7,7,13,0,0.989
7,7,14,0,0.104
7,7,15,0,0.101
7,7,16,0,0.088
7,7,17,5.188,0.152
7,7,18,1.526,0.144
7,7,19,1.221,0.158
7,7,20,0.61,0.16
7,7,21,0.916,0.261
7,7,22,0.61,1.592
7,7,23,0,1.237
7,7,24,0,0.726
7,8,1,0,0.464
7,8,2,0,0.096
7,8,3,0,0.096
7,8,4,0,0.104
7,8,5,0,0.093
7,8,6,0,0.096
7,8,7,3.663,0.152
7,8,8,1.526,0.155
7,8,9,0.915,0.154
7,8,10,2.442,0.592
7,8,11,0,0.096
7,8,12,0,0.096
7,8,13,0,0.232
7,8,14,0,0.488
7,8,15,0,0.28
7,8,16,0,0.107
7,8,17,6.104,0.888
7,8,18,2.441,0.979
7,8,19,1.526,0.272
7,8,20,0.916,0.264
7,8,21,2.747,0.437
7,8,22,1.526,0.6
7,8,23,0,0.541
7,8,24,0,0.328
7,9,1,0,0.115
7,9,2,0,0.107
7,9,3,0,0.101
7,9,4,0,0.101
7,9,5,0,0.102
7,9,6,0,0.104
7,9,7,3.052,0.549
7,9,8,2.136,0.747
7,9,9,1.221,0.413
7,9,10,1.526,0.301
7,9,11,0,0.096
7,9,12,0,0.094
7,9,13,0,0.229
7,9,14,0,0.096
7,9,15,0,0.093
7,9,16,0,0.238
7,9,17,2.747,1.426
7,9,18,3.052,0.803
7,9,19,1.221,0.413
7,9,20,1.22,0.342
7,9,21,1.221,0.666
7,9,22,1.526,0.606
7,9,23,0,0.544
7,9,24,0,0.277
7,10,1,0,0.107
7,10,2,0,0.104
7,10,3,0,0.104
7,10,4,0,0.104
7,10,5,0,0.104
7,10,6,0,0.101
7,10,7,3.052,0.157
7,10,8,2.747,0.694
7,10,9,2.136,0.25
7,10,10,0.611,0.131
7,10,11,0,0.093
7,10,12,0,0.091
7,10,13,0,0.091
7,10,14,0,0.088
7,10,15,0,0.09
7,10,16,0,0.227
7,10,17,3.052,0.16
7,10,18,2.747,0.563
7,10,19,1.22,0.234
7,10,20,1.221,0.23
7,10,21,0.916,0.517
7,10,22,2.441,0.725
7,10,23,0,0.595
7,10,24,0,0.453
7,11,1,0,0.187
7,11,2,0,0.104
7,11,3,0,0.104
7,11,4,0,0.101
7,11,5,0,0.104
7,11,6,0,0.099
7,11,7,3.052,0.371
7,11,8,2.137,0.365
7,11,9,1.526,0.232
7,11,10,0.61,0.24
7,11,11,0,0.181
7,11,12,0,0.222
7,11,13,0,0.12
7,11,14,0,0.106
7,11,15,0,0.104
7,11,16,0,0.123
7,11,17,3.968,0.176
7,11,18,0.915,0.165
7,11,19,0.916,0.163
7,11,20,0.61,0.165
7,11,21,0.611,0.264
7,11,22,0.61,0.283
7,11,23,0,0.229
7,11,24,0,0.232
7,12,1,0,0.422
7,12,2,0,0.144
7,12,3,0,0.117
7,12,4,0,0.115
7,12,5,0,0.112
7,12,6,0,0.117
7,12,7,3.357,0.411
7,12,8,3.358,0.781
7,12,9,1.831,0.341
7,12,10,0.61,0.16
7,12,11,0,0.166
7,12,12,0,0.16
7,12,13,0,0.157
7,12,14,0,0.275
7,12,15,0,0.093
7,12,16,0.611,1.053
7,12,17,3.052,0.419
7,12,18,2.136,0.445
7,12,19,1.221,0.232
7,12,20,0.915,0.451
7,12,21,2.747,0.336
7,12,22,0.916,0.595
7,12,23,0,0.645
7,12,24,0,0.291
7,13,1,0,0.093
7,13,2,0,0.144
7,13,3,0,0.101
7,13,4,0,0.128
7,13,5,0,0.118
7,13,6,0,0.104
7,13,7,2.136,0.189
7,13,8,2.137,0.477
7,13,9,2.136,0.331
7,13,10,0.916,0.256
7,13,11,0,0.28
7,13,12,0,0.251
7,13,13,0,0.096
7,13,14,0,0.122
7,13,15,0,0.115
7,13,16,0.305,0.099
7,13,17,4.883,0.394
7,13,18,2.442,0.278
7,13,19,1.831,0.285
7,13,20,0.915,0.235
7,13,21,0.611,0.333
7,13,22,0.915,0.565
7,13,23,0,0.544
7,13,24,0,0.184
7,14,1,0,0.131
7,14,2,0,0.101
7,14,3,0,0.126
7,14,4,0,0.106
7,14,5,0,0.112
7,14,6,0,0.12
7,14,7,2.442,0.142
7,14,8,0.916,0.685
7,14,9,1.22,0.805
7,14,10,0.916,0.299
7,14,11,0,0.496
7,14,12,0,0.2
7,14,13,0,0.072
7,14,14,0,0.12
7,14,15,0,0.109
7,14,16,0,0.094
7,14,17,3.662,0.186
7,14,18,1.221,0.406
7,14,19,1.221,1
7,14,20,1.221,0.266
7,14,21,0.915,0.478
7,14,22,0.611,0.64
7,14,23,0,0.741
7,14,24,0,0.421
7,15,1,0,0.382
7,15,2,0,0.082
7,15,3,0,0.112
7,15,4,0,0.088
7,15,5,0,0.107
7,15,6,0,0.085
7,15,7,3.052,0.168
7,15,8,1.221,0.139
7,15,9,1.526,0.368
7,15,10,1.831,0.357
7,15,11,0,0.267
7,15,12,0,0.291
7,15,13,0,0.152
7,15,14,0,0.069
7,15,15,0,0.307
7,15,16,0,0.32
7,15,17,4.578,0.28
7,15,18,1.526,0.245
7,15,19,0.915,0.373
7,15,20,0.916,0.286
7,15,21,3.052,0.568
7,15,22,2.442,0.736
7,15,23,0,0.544
7,15,24,0,0.21
7,16,1,0,0.088
7,16,2,0,0.163
7,16,3,0,0.072
7,16,4,0,0.171
7,16,5,0,0.085
7,16,6,0,0.141
7,16,7,4.272,0.563
7,16,8,2.747,0.845
7,16,9,1.831,0.688
7,16,10,1.832,0.315
7,16,11,0,0.16
7,16,12,0,0.16
7,16,13,0,0.096
7,16,14,0,0.123
7,16,15,0,0.104
7,16,16,0,0.581
7,16,17,3.357,1.413
7,16,18,3.662,0.899
7,16,19,1.221,0.237
7,16,20,0.916,0.44
7,16,21,0.61,0.483
7,16,22,1.831,0.589
7,16,23,0,0.726
7,16,24,0,0.434
7,17,1,0,0.07
7,17,2,0,0.133
7,17,3,0,0.061
7,17,4,0,0.142
7,17,5,0,0.061
7,17,6,0,0.136
7,17,7,3.357,0.413
7,17,8,2.442,0.408
7,17,9,1.526,0.238
7,17,10,0.916,0.178
7,17,11,0,0.067
7,17,12,0,0.245
7,17,13,0,0.08
7,17,14,0,0.115
7,17,15,0,0.109
7,17,16,0,0.304
7,17,17,2.441,0.235
7,17,18,0.916,1.072
7,17,19,0.915,0.264
7,17,20,0.611,0.328
7,17,21,1.526,0.488
7,17,22,0.915,0.592
7,17,23,0,0.571
7,17,24,0,0.56
7,18,1,0,0.082
7,18,2,0,0.139
7,18,3,0,0.056
7,18,4,0,0.141
7,18,5,0,0.059
7,18,6,0,0.141
7,18,7,3.052,0.192
7,18,8,2.137,0.515
7,18,9,2.441,0.243
7,18,10,0.916,0.165
7,18,11,0,0.075
7,18,12,0,0.13
7,18,13,0,0.067
7,18,14,0,0.139
7,18,15,0,0.061
7,18,16,0.916,0.296
7,18,17,2.136,0.376
7,18,18,0.916,0.219
7,18,19,0.915,0.157
7,18,20,0.611,0.157
7,18,21,0.61,0.259
7,18,22,0.61,0.624
7,18,23,0,0.68
7,18,24,0,0.728
7,19,1,0,0.189
7,19,2,0,0.128
7,19,3,0,0.07
7,19,4,0,0.144
7,19,5,0,0.069
7,19,6,0,0.128
7,19,7,3.052,0.448
7,19,8,3.052,0.72
7,19,9,1.526,0.301
7,19,10,0.306,0.126
7,19,11,0,0.176
7,19,12,0,0.144
7,19,13,0,0.192
7,19,14,0,0.322
7,19,15,0,0.118
7,19,16,0,0.109
7,19,17,4.578,0.371
7,19,18,2.136,0.256
7,19,19,1.831,0.272
7,19,20,0.611,0.282
7,19,21,0.915,0.462
7,19,22,2.137,0.648
7,19,23,0,0.504
7,19,24,0,0.21
7,20,1,0,0.107
7,20,2,0,0.144
7,20,3,0,0.072
7,20,4,0,0.139
7,20,5,0,0.13
7,20,6,0,0.072
7,20,7,2.746,0.272
7,20,8,2.137,0.582
7,20,9,1.831,0.296
7,20,10,0.61,0.165
7,20,11,0,0.075
7,20,12,0,0.144
7,20,13,0,0.109
7,20,14,0,0.093
7,20,15,0,0.28
7,20,16,0,0.171
7,20,17,2.442,0.733
7,20,18,1.221,0.614
7,20,19,0.915,0.218
7,20,20,0.611,0.206
7,20,21,0.305,0.373
7,20,22,0.61,0.643
7,20,23,0,0.664
7,20,24,0,0.642
7,21,1,0,0.2
7,21,2,0,0.15
7,21,3,0,0.122
7,21,4,0,0.094
7,21,5,0,0.146
7,21,6,0,0.112
7,21,7,2.137,0.152
7,21,8,1.221,0.216
7,21,9,2.441,0.224
7,21,10,0.611,0.174
7,21,11,0,0.141
7,21,12,0,0.067
7,21,13,0,0.344
7,21,14,0,0.906
7,21,15,0,0.286
7,21,16,0,0.328
7,21,17,2.746,0.232
7,21,18,3.052,0.384
7,21,19,0.916,0.13
7,21,20,0.61,0.2
7,21,21,0.306,0.246
7,21,22,0.61,0.304
7,21,23,0,0.258
7,21,24,0,0.515
7,22,1,0,0.187
7,22,2,0,0.106
7,22,3,0,0.107
7,22,4,0,0.12
7,22,5,0,0.083
7,22,6,0,0.144
7,22,7,2.136,0.133
7,22,8,0.916,0.168
7,22,9,2.442,0.589
7,22,10,0.915,0.136
7,22,11,0,0.118
7,22,12,0,0.133
7,22,13,0,0.091
7,22,14,0,0.122
7,22,15,0,0.12
7,22,16,0,0.099
7,22,17,2.442,0.189
7,22,18,0.61,0.179
7,22,19,0.611,0.147
7,22,20,0.61,0.202
7,22,21,0.61,0.283
7,22,22,3.358,0.989
7,22,23,0,0.438
7,22,24,0,0.216
7,23,1,0,0.112
7,23,2,0,0.13
7,23,3,0,0.107
7,23,4,0,0.099
7,23,5,0,0.125
7,23,6,0,0.12
7,23,7,2.746,0.459
7,23,8,2.137,0.632
7,23,9,1.526,0.549
7,23,10,1.221,0.291
7,23,11,0,0.229
7,23,12,0,0.341
7,23,13,0.61,0.451
7,23,14,0,0.28
7,23,15,0,0.557
7,23,16,0,0.395
7,23,17,3.662,0.965
7,23,18,2.442,0.867
7,23,19,1.831,0.347
7,23,20,0.611,0.28
7,23,21,0.61,0.461
7,23,22,1.526,0.787
7,23,23,0,0.754
7,23,24,0,0.638
7,24,1,0,0.114
7,24,2,0,0.088
7,24,3,0,0.115
7,24,4,0,0.125
7,24,5,0,0.088
7,24,6,0,0.096
7,24,7,3.052,0.187
7,24,8,2.442,0.717
7,24,9,1.831,0.331
7,24,10,1.526,0.136
7,24,11,0,0.28
7,24,12,0,0.152
7,24,13,0,0.085
7,24,14,0,0.115
7,24,15,0,0.285
7,24,16,0,0.248
7,24,17,3.662,0.251
7,24,18,0.916,0.384
7,24,19,1.221,0.315
7,24,20,0.915,0.245
7,24,21,1.831,0.587
7,24,22,2.442,0.722
7,24,23,0,0.424
7,24,24,0,0.288
7,25,1,0,0.155
7,25,2,0,0.125
7,25,3,0,0.158
7,25,4,0,0.16
7,25,5,0,0.125
7,25,6,0,0.149
7,25,7,2.442,0.216
7,25,8,2.746,0.542
7,25,9,2.442,0.346
7,25,10,0.61,0.171
7,25,11,0,0.096
7,25,12,0,0.096
7,25,13,0,0.264
7,25,14,0.611,0.232
7,25,15,0,0.123
7,25,16,0.305,0.114
7,25,17,2.747,0.168
7,25,18,1.221,0.526
7,25,19,0.61,0.373
7,25,20,1.221,0.248
7,25,21,0.61,0.349
7,25,22,1.831,0.544
7,25,23,0,0.286
7,25,24,0,0.146
7,26,1,0,0.096
7,26,2,0,0.115
7,26,3,0,0.067
7,26,4,0,0.128
7,26,5,0,0.077
7,26,6,0,0.091
7,26,7,3.052,0.498
7,26,8,3.052,0.731
7,26,9,1.526,0.368
7,26,10,0.611,0.155
7,26,11,0,0.064
7,26,12,0,0.128
7,26,13,0.305,0.194
7,26,14,0,0.323
7,26,15,0,0.165
7,26,16,0,0.27
7,26,17,3.052,0.256
7,26,18,1.831,0.506
7,26,19,1.221,0.216
7,26,20,0.916,0.352
7,26,21,0.61,0.459
7,26,22,1.221,0.501
7,26,23,0,0.691
7,26,24,0,0.363
7,27,1,0,0.12
7,27,2,0,0.088
7,27,3,0,0.082
7,27,4,0,0.12
7,27,5,0,0.067
7,27,6,0,0.109
7,27,7,3.662,0.158
7,27,8,1.831,0.4
7,27,9,1.221,0.389
7,27,10,1.526,0.272
7,27,11,0,0.091
7,27,12,0,0.117
7,27,13,0.611,0.235
7,27,14,0,0.24
7,27,15,0,0.085
7,27,16,0,0.173
7,27,17,2.441,0.235
7,27,18,1.221,1.069
7,27,19,1.221,0.72
7,27,20,0.915,0.59
7,27,21,0.611,0.41
7,27,22,0.61,0.539
7,27,23,0,0.563
7,27,24,0,0.269
7,28,1,0,0.091
7,28,2,0,0.2
7,28,3,0,0.141
7,28,4,0,0.059
7,28,5,0,0.112
7,28,6,0,0.136
7,28,7,2.442,0.106
7,28,8,0.915,0.184
7,28,9,2.137,0.432
7,28,10,0.61,0.118
7,28,11,0,0.128
7,28,12,0,0.133
7,28,13,0,0.248
7,28,14,0,0.949
7,28,15,0,0.632
7,28,16,0,0.195
7,28,17,3.357,0.197
7,28,18,1.221,1.094
7,28,19,0.916,0.266
7,28,20,0.915,0.259
7,28,21,0.611,0.344
7,28,22,0.61,0.637
7,28,23,0,0.702
7,28,24,0,0.224
7,29,1,0,0.144
7,29,2,0,0.138
7,29,3,0,0.104
7,29,4,0,0.054
7,29,5,0,0.141
7,29,6,0,0.107
7,29,7,2.137,0.12
7,29,8,1.22,0.194
7,29,9,1.832,0.23
7,29,10,1.22,0.469
7,29,11,0,0.141
7,29,12,0,0.136
7,29,13,0,0.192
7,29,14,0,0.731
7,29,15,0,0.635
7,29,16,0,0.157
7,29,17,4.273,0.253
7,29,18,1.221,0.256
7,29,19,0.61,0.336
7,29,20,0.916,0.254
7,29,21,0.916,0.384
7,29,22,0.61,0.853
7,29,23,0,0.931
7,29,24,0,0.368
7,30,1,0,0.138
7,30,2,0,0.072
7,30,3,0,0.107
7,30,4,0,0.141
7,30,5,0,0.094
7,30,6,0,0.085
7,30,7,3.052,0.504
7,30,8,1.831,0.627
7,30,9,1.526,0.629
7,30,10,1.221,0.427
7,30,11,0,0.112
7,30,12,0,0.058
7,30,13,0.305,0.304
7,30,14,0,0.182
7,30,15,0,0.077
7,30,16,0,0.227
7,30,17,4.273,0.264
7,30,18,2.136,0.722
7,30,19,2.442,0.299
7,30,20,1.526,0.245
7,30,21,3.052,0.39
7,30,22,1.831,0.664
7,30,23,0.305,0.584
7,30,24,0,0.458
7,31,1,0,0.2
7,31,2,0,0.142
7,31,3,0,0.056
7,31,4,0,0.128
7,31,5,0,0.141
7,31,6,0,0.051
7,31,7,1.832,0.178
7,31,8,1.526,0.211
7,31,9,1.22,0.336
7,31,10,0.916,0.203
7,31,11,0,0.274
7,31,12,0,0.195
7,31,13,0,0.299
7,31,14,0,0.133
7,31,15,0,0.048
7,31,16,0,0.125
7,31,17,2.442,0.198
7,31,18,0.915,0.304
7,31,19,1.221,0.224
7,31,20,0.305,0.245
7,31,21,0.611,0.467
7,31,22,1.831,0.696
7,31,23,0,0.362
7,31,24,0,0.19
8,1,1,0,0.11
8,1,2,0,0.11
8,1,3,0,0.056
8,1,4,0,0.144
8,1,5,0,0.109
8,1,6,0.915,0.077
8,1,7,1.831,0.264
8,1,8,1.832,0.587
8,1,9,1.526,0.269
8,1,10,0.305,0.182
8,1,11,0,0.082
8,1,12,0,0.051
8,1,13,0,0.149
8,1,14,0,0.08
8,1,15,0,0.059
8,1,16,0,0.149
8,1,17,1.526,0.355
8,1,18,0.61,0.245
8,1,19,1.221,0.291
8,1,20,1.526,0.179
8,1,21,0.61,0.176
8,1,22,0.611,0.314
8,1,23,0.61,0.632
8,1,24,0.305,0.547
8,2,1,0,0.125
8,2,2,0,0.088
8,2,3,0,0.102
8,2,4,0,0.072
8,2,5,0,0.128
8,2,6,1.221,0.074
8,2,7,1.221,0.203
8,2,8,1.831,0.171
8,2,9,1.526,0.392
8,2,10,0.611,0.114
8,2,11,0,0.112
8,2,12,0,0.104
8,2,13,0,0.07
8,2,14,0,0.136
8,2,15,0,0.056
8,2,16,0,0.141
8,2,17,1.22,0.107
8,2,18,0.916,0.154
8,2,19,1.526,0.59
8,2,20,0.916,0.76
8,2,21,1.22,0.57
8,2,22,0.611,0.635
8,2,23,0.305,0.565
8,2,24,0.61,0.171
8,3,1,0,0.155
8,3,2,0,0.098
8,3,3,0,0.075
8,3,4,0,0.136
8,3,5,0,0.053
8,3,6,0.916,0.16
8,3,7,2.442,0.579
8,3,8,1.831,0.675
8,3,9,0.915,0.226
8,3,10,0.611,0.24
8,3,11,0,0.294
8,3,12,0,0.053
8,3,13,0,0.136
8,3,14,0,0.08
8,3,15,0,0.272
8,3,16,0,1.035
8,3,17,2.136,0.858
8,3,18,0.611,0.243
8,3,19,0.61,0.203
8,3,20,0.305,0.24
8,3,21,0.305,0.309
8,3,22,0.611,0.352
8,3,23,0.305,0.397
8,3,24,0.305,0.371
8,4,1,0,0.107
8,4,2,0,0.109
8,4,3,0,0.101
8,4,4,0,0.086
8,4,5,0,0.136
8,4,6,0.916,0.074
8,4,7,1.221,0.198
8,4,8,1.831,0.298
8,4,9,1.526,0.915
8,4,10,0.61,0.467
8,4,11,0,0.245
8,4,12,0,0.152
8,4,13,0,0.24
8,4,14,0,0.275
8,4,15,0,0.09
8,4,16,0,0.102
8,4,17,1.526,0.157
8,4,18,1.221,0.163
8,4,19,0.916,0.45
8,4,20,1.22,0.299
8,4,21,1.832,0.664
8,4,22,3.052,1.256
8,4,23,1.22,0.997
8,4,24,0.611,1.035
8,5,1,0,0.24
8,5,2,0,0.211
8,5,3,0,0.133
8,5,4,0,0.176
8,5,5,0,0.165
8,5,6,0.915,0.166
8,5,7,0.916,0.25
8,5,8,0.61,0.176
8,5,9,1.221,0.803
8,5,10,0.916,0.328
8,5,11,0,0.389
8,5,12,0,0.254
8,5,13,0,0.138
8,5,14,0,0.307
8,5,15,0,0.248
8,5,16,0,0.28
8,5,17,2.441,0.277
8,5,18,2.747,0.219
8,5,19,3.357,0.285
8,5,20,1.832,0.128
8,5,21,0.915,0.31
8,5,22,0.305,0.826
8,5,23,1.526,0.784
8,5,24,0.611,0.848
8,6,1,0,0.251
8,6,2,0,0.152
8,6,3,0,0.067
8,6,4,0,0.13
8,6,5,0,0.096
8,6,6,0.915,0.12
8,6,7,0.916,0.192
8,6,8,0.305,0.115
8,6,9,1.831,0.611
8,6,10,1.221,0.213
8,6,11,0,0.109
8,6,12,0,0.563
8,6,13,0.916,0.901
8,6,14,0,0.368
8,6,15,0,0.267
8,6,16,0,0.368
8,6,17,2.441,0.213
8,6,18,1.221,0.694
8,6,19,0.611,0.221
8,6,20,0.61,0.224
8,6,21,1.221,0.448
8,6,22,0.61,0.8
8,6,23,0.611,0.773
8,6,24,0.61,0.254
8,7,1,0,0.184
8,7,2,0,0.093
8,7,3,0,0.107
8,7,4,0,0.125
8,7,5,0,0.075
8,7,6,0.916,0.173
8,7,7,2.136,0.467
8,7,8,0.61,0.464
8,7,9,1.221,0.621
8,7,10,0.305,0.296
8,7,11,0,0.269
8,7,12,0,0.406
8,7,13,0.306,0.754
8,7,14,0,0.099
8,7,15,0.61,0.171
8,7,16,0,0.181
8,7,17,2.136,0.275
8,7,18,2.137,0.424
8,7,19,0.915,0.304
8,7,20,0.611,0.408
8,7,21,0.305,0.336
8,7,22,0.61,0.802
8,7,23,0.611,0.683
8,7,24,0.305,0.28
8,8,1,0,0.189
8,8,2,0,0.152
8,8,3,0,0.155
8,8,4,0,0.152
8,8,5,0,0.152
8,8,6,0.916,0.173
8,8,7,0.915,0.23
8,8,8,1.526,0.504
8,8,9,1.526,0.413
8,8,10,0.305,0.2
8,8,11,0,0.147
8,8,12,0,0.146
8,8,13,0,0.15
8,8,14,0,0.149
8,8,15,0,0.149
8,8,16,0.611,0.208
8,8,17,1.221,0.363
8,8,18,1.22,0.363
8,8,19,0.611,0.365
8,8,20,0.61,0.285
8,8,21,1.221,0.48
8,8,22,0.61,0.859
8,8,23,0.611,0.848
8,8,24,0.305,0.363
8,9,1,0,0.136
8,9,2,0,0.144
8,9,3,0,0.146
8,9,4,0,0.094
8,9,5,0,0.152
8,9,6,0.916,0.162
8,9,7,0.915,0.158
8,9,8,1.221,0.37
8,9,9,1.831,0.507
8,9,10,0.916,0.245
8,9,11,0,0.238
8,9,12,0,0.272
8,9,13,0.61,0.338
8,9,14,0,0.382
8,9,15,0,0.245
8,9,16,0,0.179
8,9,17,1.221,0.226
8,9,18,2.136,1.459
8,9,19,0.916,0.368
8,9,20,0.916,0.531
8,9,21,1.831,0.845
8,9,22,0.305,0.749
8,9,23,0.61,0.542
8,9,24,0.611,0.21
8,10,1,0,0.182
8,10,2,0,0.144
8,10,3,0,0.098
8,10,4,0,0.136
8,10,5,0,0.147
8,10,6,0.915,0.136
8,10,7,1.526,0.536
8,10,8,1.221,0.544
8,10,9,0.916,0.68
8,10,10,0.305,0.216
8,10,11,0,0.221
8,10,12,0,0.144
8,10,13,0,0.102
8,10,14,0,0.453
8,10,15,0,0.259
8,10,16,0,0.245
8,10,17,2.136,0.309
8,10,18,1.526,1.936
